"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"2 years ago","I thought a sec it was squid game season 2","0","@sharaths2294","false","false","false","false","","false",""
"2 years ago","Give me heart ❤️ I'll give u mine","0","@jayantkumar7481","false","false","false","false","","false",""
"2 years ago","Miss u tokyo❤️","0","@epicsottoman","false","false","false","false","","false",""
"2 years ago","It'll be a sad day when we all finish the last episode of this. 🥲","0","@thefootballcorner6052","false","false","false","false","","false",""
"2 years ago","So sad for the end of this series😭but that entertain everyone thank you professor❤️❤️love you","0","@amanception","false","false","false","false","","false",""
"2 years ago","iconic","0","@maska6481","false","false","false","false","","false",""
"2 years ago","End of Series !! It's all part of PROFESSOR'S Plan !!","0","@Shortgone","false","false","false","false","","false",""
"2 years ago","Tokyo 🥺","0","@ashikali215","false","false","false","false","","false",""
"2 years ago","I m not beleave anybody but i beleave in professor","0","@harishankarsour5717","false","false","false","false","","false",""
"2 years ago","Very very excited for last part.... can't wait....","0","@sunnypatel77777","false","false","false","false","","false",""
"2 years ago","Claim your “here within an hour” ticket right here 🎫","0","@DamnAwesome","false","false","false","false","","false",""
"2 years ago","its not a series its a feeling","0","@aniruddhadhamgaye8490","false","false","false","false","","false",""
"2 years ago","We are waiting for biggest one❤️❤️🥰","0","@alamgirhosen7002","false","false","false","false","","false",""
"2 years ago","It's is a masterpiece 🔥🔥🙏","0","@rahularora6558","false","false","false","false","","false",""
"2 years ago","Best movie ever","0","@detytv5968","false","false","false","false","","false",""
"2 years ago","It is as THRILLING as getting GOOSEBUMPS 😮","0","@itsanimetime123letsgo","false","false","false","false","","false",""
"2 years ago","The end arrived","0","@scurry3332","false","false","false","false","","false",""
"2 years ago","I subdscribed.....that's what u want right ....I swear I subscribed...","0","@sjgamerstamil1496","false","false","false","false","","false",""
"2 years ago","AMAZINGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG","0","@factechgaming9373","false","false","false","false","","false",""
"2 years ago","Money heist is not a war ,it is emotion ❤️❤️❤️❤️","0","@mks839","false","false","false","false","","false",""
"2 years ago","Money Heist is a true masterpiece 💕","0","@blankpandora4309","false","false","false","false","","false",""
"2 years ago","I think only Nairobi son , Stockholm 's  son will Top 10 Richest Kids in Forbes list","0","@burpeeschallenge2023","false","false","false","false","","false",""
"2 years ago","2 days to go very exited 😱😱","0","@actionhub9740","false","false","false","false","","false",""
"2 years ago","Kon kon intazaar kar rhaa hai  like karo","0","@skkingawezalon3417","false","false","false","false","","false",""
"2 years ago","no Money Heist no, LA CASA DE PAPEL, Q ES ESPAÑOLA","0","@alfonsohm_","false","false","false","false","","false",""
"2 years ago","The Professors last speech, ""But, i will get you out of there"". Now, we will see how Professor can do it","0","@srshihab4518","false","false","false","false","","false",""
"2 years ago","I m not watching this I don't even want 1% spoil","0","@jaindhruv04","false","false","false","false","","false",""
"2 years ago (edited)","30 minute gang here ???","0","@hrxnoor","false","false","false","false","","false",""
"2 years ago (edited)","Like here for master mind professor ❤️❤️🔥","0","@pesel7535","false","false","false","false","","false",""
"2 years ago","Weeee want season 666666 plesss netflix","0","@NikhilSharma-vr7pc","false","false","false","false","","false",""
"2 years ago","I think everyone will die in the end  Because if u remember when professor was arrested by Lisbon husband a man was there who said about heist member everyone shoot on his or her chest. Actually after that member start dying ( Berlin , Nairobi, Moscow)","0","@ashutoshupadhyay2351","false","false","false","false","","false",""
"2 years ago","I thought this was squid game lol","0","@kingslayerx1716","false","false","false","false","","false",""
"2 years ago","Com’on proffessior ,we trust on you.","0","@masumbhaiyaa456","false","false","false","false","","false",""
"2 years ago","My tokyo 😢","0","@patriciamanatad7015","false","false","false","false","","false",""
"2 years ago","Can't wait😓","0","@maneesharupasinghe8328","false","false","false","false","","false",""
"2 years ago","Those who love professor ❤️ like here 👍","0","@Superma0665","false","false","false","false","","false",""
"2 years ago","LETS GOOOO","0","@panickattack2668","false","false","false","false","","false",""
"2 years ago","لا پوتاپوتاپوتا دپوتادپوتاپوتاپوپپپپتتتاا","0","@siii2090","false","false","false","false","","false",""
"2 years ago","Berlin is back 🤔🤔","0","@AmritSingh-ws7bf","false","false","false","false","","false",""
"2 years ago","An era is coming to end","0","@rajveergaming1625","false","false","false","false","","false",""
"2 years ago","Get it soon.....it was like just sleep and wake next morning then the grand  great biggest show is near us 🥰🥰🤩","0","@deepmurmuvlog1404","false","false","false","false","","false",""
"2 years ago","Masterpiece","0","@nikhilshinde7076","false","false","false","false","","false",""
"2 years ago","Eierflattere","0","@Moritz.lengacher","false","false","false","false","","false",""
"2 years ago","Bs intezaar h","0","@utkarshyadav_5019","false","false","false","false","","false",""
"2 years ago","Series kyun bolte ho isko recap kyon nahi ghoshit kardete ho isko","0","@krishnajalan4930","false","false","false","false","","false",""
"2 years ago","I am very exicited lests go","0","@ccrgamingnp5210","false","false","false","false","","false",""
"2 years ago","All things are temporary except Denver's laugh","0","@thefreak4737","false","false","false","false","","false",""
"2 years ago","Goosebumps","0","@akku6643","false","false","false","false","","false",""
"2 years ago","gandia should died 😠.  Love you Professor 💓","0","@risty61","false","false","false","false","","false",""
"2 years ago","It's an Emotion now... 😭","0","@mj1992ful","false","false","false","false","","false",""
"2 years ago","Follow me on instagram Iamsuman_17","0","@sumanmallick8549","false","false","false","false","","false",""
"2 years ago","Pls dont end it this way.. 😥","0","@ajuwaidaneesh7039","false","false","false","false","","false",""
"2 years ago","i got goosebumps when i saw this traier","0","@aatishkallarakkal","false","false","false","false","","false",""
"2 years ago","9 people break into a bank. half of them fall in love with hostages. One with with the police chief. At some point they rob the bank but it's only at the end of season one. This is a love and sex drama show that happens to be set during a bank heist. i have never been so disappointed as with this show. so bad.","0","@grillmeisterkush6396","false","false","false","false","","false",""
"2 years ago","😍😍😍😍😍","0","@yamraaj4529","false","false","false","false","","false",""
"2 years ago","Miss you guys 😀❤️👍💕","0","@SuryaPrakash-xr7tz","false","false","false","false","","false",""
"2 years ago (edited)","I cannot believe I first heard of this show because of an advertisement with 6 Underground.","0","@Tulane_Gargoyle","false","false","false","false","","false",""
"2 years ago","1:15 which scene is it","0","@MuhibSami","false","false","false","false","","false",""
"2 years ago","I am wating","0","@donno1699","false","false","false","false","","false",""
"2 years ago","here at 51 mins hmmm not bad","0","@almirakrisshatimog6873","false","false","false","false","","false",""
"2 years ago","Last volume of this series 🥺 😭","0","@specme2","false","false","false","false","","false",""
"2 years ago","500th Comment ✌️","0","@rajamajhi2816","false","false","false","false","","false",""
"2 years ago","I CANNOT WAIT PROFESSOR!!!","0","@r.g.phriyadharshiny2460","false","false","false","false","","false",""
"2 years ago","I think Berlin is alive or otherwise Tokyo is imagining this things(mentally ill)","0","@chandrayyaacharya5495","false","false","false","false","","false",""
"2 years ago","They will get out alive with the gold It's possible with the military & the 6 illegal army","0","@user-jh9ty4vo3i","false","false","false","false","","false",""
"2 years ago","The Professor is Unmatchable 🔥  Fan from INDIA 🇮🇳","0","@vinothkumarmv3754","false","false","false","false","","false",""
"2 years ago","Ayo imma let Spain conquer us again if they make series as good as this FR","0","@lax1695","false","false","false","false","","false",""
"2 years ago","Boom boom boom","0","@widsterrage395","false","false","false","false","","false",""
"2 years ago","Wow wow wow","0","@hafizskabdul","false","false","false","false","","false",""
"2 years ago","Not interestrd","0","@panjijoearmstrong","false","false","false","false","","false",""
"2 years ago","Tokyo we will miss u 😭😭😭 Miss u berlin 😭😭","0","@AkshayKumar-eo2ng","false","false","false","false","","false",""
"2 years ago","Netflix, why did you have to break our hearts in the last season. Why.","0","@livingded_glrl9990","false","false","false","false","","false",""
"2 years ago","Is this a new seen when professor dropped many little biscuits in chain showing domino effect ?? PLEASE HELP","0","@maveLEdiTS","false","false","false","false","","false",""
